"player_id","race","payer","purchases","total_spend","avg_purchase_amount"
"78-2459285",Elf,0,10,1404.45,140.44499855041505
"02-1060745",Hobbit,0,142,73741.51,519.3061934088317
"91-7570468",Elf,0,26,16604.781,638.6453901437612
"96-4392739",Northman,0,57,5978.8716,104.8924560635759
"24-9211562",Orc,0,142,35227.42,248.08035033185718
"23-2548887",Human,1,10,5143.1504,514.3150005340576
"77-6223593",Orc,0,10,15117.4,1511.7400424957275
"95-4110438",Human,0,113,60155.926,532.3531839858114
"96-5991181",Orc,1,40,19318.84,482.97100219130516
"37-3997375",Orc,0,20,12855.6,642.7799921035767
"19-0273060",Demon,0,6,1239.0099,206.501664797465
"84-4444231",Hobbit,0,4,2171.05,542.7625045776367
"40-7150420",Northman,0,72,12922.183,179.47472090522447
"96-3605179",Human,0,4,1744.33,436.08250617980957
"73-4742327",Northman,0,16,5210.5396,325.65875244140625
"83-2995022",Orc,0,136,52831.516,388.4669075012207
"77-6048179",Human,0,1,74.86,74.86000061035156
"92-3982075",Human,1,84,257967.47,3071.0411669413247
"52-5107986",Northman,0,32,7963.2793,248.85250119119883
"77-7049340",Northman,0,6,2325.6602,387.6099899808566
"71-3016692",Hobbit,0,1,0.07,0.07000000029802322
"75-0099643",Angel,0,26,83776.414,3222.170030447153
"97-7769647",Human,0,48,12489.583,260.19957979768515
"84-4147377",Northman,0,93,288253.84,3099.5036576819675
"06-8159237",Human,0,1,673.77,673.77001953125
"01-4276406",Human,0,7,647.56,92.50857080732074
"25-9653620",Northman,0,14,3758.17,268.44071088518416
"18-4346930",Northman,0,36,4238.8403,117.74555605256722
"75-6802508",Hobbit,0,21,21849.0,1040.4285744712465
"35-9700429",Angel,1,845,153446.61,181.5937630687945
"54-7533851",Orc,0,23,8536.45,371.1500049363012
"81-7320574",Hobbit,0,36,3698.2102,102.72805598047044
"20-4239378",Hobbit,1,6,2733.4302,455.5716653863589
"89-8641570",Human,0,21,51057.336,2431.3014647165933
"99-3358329",Human,0,6,546.12,91.0199990272522
"01-4149921",Hobbit,0,15,5727.08,381.80533084869387
"56-6461628",Hobbit,0,32,6096.7393,190.52312384545803
"56-0394613",Orc,0,96,115913.08,1207.4280193646748
"79-0895965",Human,0,87,32580.064,374.4834479737556
"04-7342249",Human,0,32,13730.021,429.0631227493286
"66-7677890",Northman,1,490,615157.1,1255.4230173730577
"27-7735152",Angel,0,24,16798.338,699.9308181206385
"47-6183037",Orc,0,13,2079.05,159.92692173444308
"58-3433614",Hobbit,0,20,4355.4497,217.77249569892882
"67-9690602",Hobbit,0,44,62825.023,1427.8413665023718
"77-3562620",Elf,1,1,449.18,449.17999267578125
"99-5223475",Orc,0,45,51453.96,1143.4211093478732
"50-2131414",Northman,0,9,1710.64,190.07111043400235
"21-8037999",Northman,0,39,17095.16,438.33743281853504
"45-1762735",Human,0,50,23511.8,470.2359984970093
"05-8416020",Orc,0,23,39116.402,1700.7130385689113
"04-5047920",Human,0,6,737.09,122.84833494822185
"39-0965220",Human,0,51,29650.305,581.37843598104
"88-4087812",Human,0,32,63470.656,1983.457835264504
"43-9638577",Human,0,142,96100.49,676.7640130771717
"27-7272386",Northman,1,99,58201.035,587.8891950087113
"61-6275777",Northman,0,2,1504.77,752.3850145339966
"14-7170857",Orc,0,22,20891.62,949.6190781593323
"29-7478787",Orc,0,126,40785.387,323.6934111156161
"57-7860271",Human,1,22,8188.9004,372.22273167696864
"19-1081240",Northman,0,23,9361.71,407.0308678668478
"77-6505762",Northman,0,14,39677.844,2834.1314413888113
"48-1489914",Angel,0,68,37410.293,550.1511776026557
"45-5455995",Human,0,60,36246.426,604.1070001602172
"42-6755069",Orc,0,16,3244.7097,202.7943775653839
"47-2796421",Angel,0,91,8483.608,93.22648252759662
"61-1548249",Northman,1,60,130862.125,2181.0351696014404
"82-2814636",Northman,0,24,6045.26,251.8858319123586
"15-8281671",Elf,0,1,23.67,23.670000076293945
"95-0654303",Hobbit,0,101,32241.94,319.2270292149912
"09-6781790",Hobbit,0,25,8399.72,335.98879722595217
"31-3325535",Human,0,85,21066.936,247.8462328966926
"64-4190698",Northman,0,3,1534.71,511.5699920654297
"50-5723431",Human,1,2,5240.4697,2620.2349853515625
"99-7533666",Elf,0,15,14250.239,950.0159993489583
"55-0727277",Hobbit,0,41,26750.957,652.4622021244793
"78-2967992",Demon,0,2,4716.4297,2358.2149658203125
"35-5641863",Northman,0,17,13287.58,781.6223458682789
"77-1310943",Hobbit,1,18,4318.8203,239.93444422880808
"04-4001420",Northman,0,44,82792.75,1881.653186863119
"32-2449105",Orc,1,49,51854.465,1058.2540853850696
"43-9735648",Elf,0,40,5943.2915,148.58225157260895
"94-8509702",Elf,0,9,894.6099,99.40111139085558
"44-3031050",Human,0,16,4993.4297,312.0893751382828
"91-1502238",Human,0,46,29649.785,644.5604304438052
"05-3344785",Hobbit,1,68,8835.981,129.9408817361383
"63-2264838",Orc,0,40,38492.875,962.3217432260514
"42-8196918",Human,0,33,3057.4001,92.64848451903372
"55-5066705",Northman,0,2,2737.4402,1368.720048904419
"15-2109115",Elf,0,16,13250.899,828.1812524795532
"38-3982202",Demon,0,5,1411.2001,282.24000091552733
"78-2302501",Northman,1,116,81946.94,706.4389652877019
"23-9383331",Human,0,44,8278.201,188.14091056585312
"92-3504148",Northman,1,19,16690.91,878.4689359162983
"40-5933995",Human,0,105,112701.29,1073.3457226798648
"89-7879477",Orc,0,1471,550778.44,374.4261089065381
"85-7826919",Elf,0,21,18603.658,885.8885774158296
"64-0925171",Human,1,84,44962.42,535.2669004939851
"74-8142365",Hobbit,0,1,74.86,74.86000061035156
"78-3826783",Orc,0,44,24692.33,561.1893157525496
"84-3649768",Northman,1,471,83650.445,177.60178264918602
"16-7694368",Hobbit,0,45,16878.594,375.0797801971436
"62-6711884",Northman,0,235,58827.492,250.3297437165646
"69-9518894",Elf,0,16,13364.679,835.2924907207489
"07-1541608",Elf,1,20,30113.98,1505.6990406036377
"42-7020868",Hobbit,0,4504,6388133.0,1418.3230009987374
"52-5554212",Hobbit,1,2,860.93,430.4650001525879
"64-0137834",Human,0,3,1531.79,510.59668223063153
"83-3224988",Elf,0,30,17593.008,586.4336593627929
"14-6627615",Human,0,16,4166.18,260.3862524032593
"20-6890096",Human,0,1,374.32,374.32000732421875
"17-6646642",Human,1,159,27827.916,175.01830264457368
"89-6756705",Human,1,15,27999.08,1866.6053181966147
"91-8532026",Orc,0,30,7144.24,238.14132957458497
"19-1303362",Elf,0,102,76834.15,753.2760777239706
"94-4563312",Human,0,24,4213.8403,175.57666738828024
"15-0181601",Human,0,312,86578.1,277.4941010459875
"93-1514314",Northman,0,37,84091.336,2272.738926191588
"96-5279588",Human,0,22,5035.53,228.8877246163108
"28-7040069",Northman,0,53,8493.31,160.2511317594996
"66-4666489",Orc,0,26,48960.977,1883.114230816181
"26-9642301",Hobbit,0,2,786.07,393.03500747680664
"47-2554764",Orc,0,57,31669.475,555.6047377042603
"07-3799237",Elf,0,44,4721.2695,107.3015902259133
"41-1419082",Northman,0,73,36755.65,503.5020554284629
"84-7904472",Human,1,1,299.46,299.4599914550781
"73-8760111",Hobbit,0,22,9270.851,421.40227647261185
"14-8055341",Orc,1,1,524.05,524.0499877929688
"13-5790130",Orc,1,15,2377.5798,158.5053330739339
"03-6782343",Orc,0,4,5942.99,1485.7474784851074
"89-1399195",Orc,0,47,33613.086,715.1721246597615
"84-7265933",Hobbit,0,44,4710.4395,107.05545524575494
"11-1401515",Northman,0,6,2066.24,344.3733317057292
"76-7759446",Orc,0,25,14534.84,581.3936037445069
"61-8932342",Elf,0,19,1414.91,74.46894675806949
"47-2174136",Orc,1,2,127.200005,63.60000133514404
"31-6022631",Hobbit,0,111,53655.926,483.3866625248983
"14-5819228",Human,1,938,101087.46,107.7692214276161
"39-1677301",Hobbit,0,17,5648.4897,332.26411944277146
"64-6827824",Human,0,19,3079.1501,162.06052832854422
"81-1591848",Human,0,105,575423.5,5480.223377236865
"46-2850823",Angel,0,24,8193.9,341.41250281532604
"41-7760000",Human,0,7,1534.7002,219.24285997663225
"86-9024443",Northman,0,3,598.91,199.6366704305013
"42-6590057",Human,0,166,37689.53,227.0453005077609
"34-8384469",Demon,1,19,6449.66,339.45578539998905
"38-1211182",Hobbit,0,2,224.59,112.29499816894531
"63-4839334",Elf,0,33,16003.621,484.9581728848544
"53-3627037",Orc,0,12,23241.469,1936.789192199707
"30-6201286",Elf,0,39,11990.184,307.4405141243568
"95-0395492",Angel,0,35,6578.2793,187.9508564063481
"13-3635172",Northman,0,13,4289.71,329.977691486048
"03-5350523",Human,0,22,4380.2803,199.10363986275414
"26-7300273",Hobbit,0,18,40164.484,2231.3600243462456
"19-8968569",Northman,0,28,5914.2095,211.22178649902344
"05-9629441",Human,1,32,27845.592,870.1746873557568
"00-9220924",Northman,0,3,38.18,12.726666450500488
"92-4247079",Northman,0,32,21088.838,659.0262439250946
"45-3109218",Demon,0,40,24361.36,609.0339945077897
"15-5823607",Human,0,5,329.40002,65.88000106811523
"68-2817989",Orc,0,7,3631.71,518.8156970994813
"80-6926259",Human,1,80,8352.804,104.41000098884106
"22-3499749",Hobbit,0,15,3840.5898,256.039333597819
"03-1863653",Human,0,22,20389.299,926.7863497300582
"77-5507102",Hobbit,0,92,94006.586,1021.8106496645057
"48-9150942",Human,1,92,25307.713,275.0838040890901
"28-1103562",Elf,0,19,9094.85,478.67631028827867
"87-2008707",Hobbit,1,13,2215.69,170.43769056178056
"40-8690349",Hobbit,0,30,6172.5103,205.75033207734427
"42-3669464",Elf,1,37,12349.221,333.7627055644989
"58-0806485",Hobbit,0,36,31090.982,863.6383442282677
"93-6394950",Demon,0,111,404504.8,3644.1887550553356
"52-6742038",Demon,0,26,3051.5703,117.36807632446289
"14-0261479",Angel,0,18,1886.5498,104.80833350287543
"02-5610726",Angel,0,49,8782.238,179.2293881786113
"42-7705050",Orc,0,20,41272.453,2063.6224891662596
"40-4299188",Northman,0,120,189538.16,1579.4845862229665
"83-4659605",Angel,0,81,6871.241,84.83012350105945
"09-7236570",Northman,0,21,7829.94,372.85428569430394
"84-3956080",Hobbit,0,32,2549.1396,79.66062501817942
"17-8712452",Orc,1,82,28800.705,351.22804831586234
"94-9571422",Human,0,2,89.83,44.915000915527344
"56-9533756",Human,0,36,10472.261,290.89611392551
"21-9082785",Hobbit,0,3,711.21,237.07000223795572
"90-5332369",Elf,0,20,2802.15,140.10749950408936
"26-8663320",Orc,0,9,10756.5205,1195.1688817342122
"21-9435281",Elf,1,65,41370.68,636.4719983935356
"02-5058352",Northman,0,50,52240.4,1044.807805519104
"07-9405238",Human,0,12,37174.082,3097.8400133450828
"08-2770768",Orc,0,32,12472.343,389.76062083244324
"27-9650899",Demon,0,30,2629.4402,87.64799979527791
"07-1810225",Hobbit,1,324,567202.44,1750.6266660650294
"99-9172298",Orc,0,49,14298.392,291.80387858955226
"24-8891809",Hobbit,0,15,11193.221,746.2146722157796
"73-2493002",Human,0,2,74.86,37.43000137805939
"17-1407724",Human,0,168,536111.0,3191.1368448563985
"37-3910357",Angel,0,8,1635.78,204.47250175476074
"49-6268255",Northman,1,141,75414.62,534.8554612761693
"67-3991915",Orc,0,71,155554.22,2190.9046375919397
"69-6370789",Northman,1,1,7.49,7.489999771118164
"98-1008461",Hobbit,1,141,21066.191,149.40553129480242
"47-3135571",Orc,1,53,22703.182,428.3618819578639
"46-4670379",Elf,0,6,622.52,103.75333333325882
"55-8255146",Angel,0,56,13625.292,243.30874616759164
"84-3250086",Northman,0,48,14526.58,302.63708414634067
"63-8087023",Human,0,42,36428.953,867.3561838922046
"62-4949132",Orc,0,13,2025.07,155.77461682833157
"14-7091049",Angel,1,15,3942.26,262.8173323949178
"51-1925765",Demon,1,13,1998.8701,153.75923266777625
"56-1139934",Human,0,31,12917.73,416.7009651430192
"80-6893936",Orc,0,18,3331.4202,185.07888592614069
"18-3691923",Angel,0,25,11701.961,468.0783978271484
"93-1896967",Hobbit,0,15,3556.0103,237.0673313776652
"58-4555502",Orc,1,13,2163.5698,166.42846034123346
"39-1661015",Northman,0,114,70215.31,615.9237721510101
"59-7327215",Orc,0,1,299.46,299.4599914550781
"71-5718587",Demon,0,35,34993.35,999.8099986689431
"14-5924633",Human,0,154,541322.4,3515.0810301334827
"98-1894724",Elf,0,20,11597.17,579.8585062026978
"64-8008245",Hobbit,1,33,4757.59,144.1693929903435
"06-5048807",Hobbit,0,58,15149.801,261.2034504043645
"40-7156622",Human,0,97,11693.232,120.5487622563372
"59-1509758",Human,0,20,7974.5103,398.72549476623533
"29-4211401",Elf,0,40,32227.852,805.6962581157684
"03-6018995",Orc,0,35,172413.25,4926.093724114554
"05-7024002",Elf,0,33,8152.239,247.03757572896552
"07-6071501",Angel,0,114,29743.307,260.90613808347274
"60-7303709",Human,0,229,321507.16,1403.9624837350636
"83-8770690",Human,0,60,17771.188,296.1864984591802
"30-7911769",Human,0,41,27987.863,682.6307382351015
"53-9452286",Elf,0,19,2781.2197,146.37999705264443
"25-5229049",Orc,0,53,37034.836,698.7703765113399
"95-7424735",Elf,0,21,5079.519,241.88190169561477
"44-0585569",Human,0,21,6007.3594,286.0647565296718
"68-0223074",Northman,0,3423,249035.7,72.75356707402855
"91-5666170",Demon,0,18,6090.17,338.3427784707811
"70-5274040",Orc,1,14,44532.746,3180.9107539994375
"84-2992151",Angel,0,142,251740.06,1772.8177352824682
"27-4766985",Orc,0,25,7108.3306,284.3332030487061
"21-8933292",Orc,0,6,1915.7999,319.29999446868896
"65-1962015",Orc,0,6,565.21,94.20166905721028
"26-4986447",Northman,0,19,1793.7201,94.406316606622
"69-0680239",Human,0,106,58388.37,550.8336733287235
"04-5655503",Orc,0,88,5120.3594,58.18590885671702
"93-5193597",Hobbit,0,3,950.77,316.92333730061847
"97-6018256",Human,0,6,2395.6501,399.27500406901044
"01-1414652",Hobbit,0,8,16471.299,2058.912528991699
"41-0533824",Northman,0,4,2132.0,533.0000076293945
"37-7507520",Demon,0,21,3937.83,187.51571293104263
"42-6445564",Northman,0,324,467504.06,1442.9142513576849
"50-5550630",Human,0,79,116383.53,1473.2091331632832
"53-4394443",Demon,0,62,26509.291,427.5691897023109
"04-5902611",Elf,0,81,11915.302,147.10247049581858
"78-8091589",Elf,0,1,374.32,374.32000732421875
"56-8354782",Northman,0,37,12367.499,334.25675359287777
"30-4674870",Hobbit,0,46,56818.77,1235.1904325070589
"02-0716914",Hobbit,0,78,155737.66,1996.6370943509614
"40-9220384",Orc,0,103,77053.79,748.0948500401765
"79-8625154",Angel,0,82,267667.34,3264.2358428210746
"02-9271017",Northman,0,74,86880.06,1174.0549899993111
"41-2373315",Angel,0,112,52100.88,465.18634367394924
"23-2931503",Elf,0,98,57562.2,587.3692876124869
"35-9632111",Northman,0,75,40408.055,538.7738667297364
"76-7023703",Angel,0,35,5888.039,168.22971178463527
"90-4387406",Human,0,15,7901.14,526.742662636439
"15-9042219",Hobbit,0,32,53924.453,1685.1390726566315
"97-1879737",Northman,0,2,3883.8499,1941.9249725341797
"26-5841487",Elf,0,154,222976.73,1447.9011735393628
"92-9492805",Elf,1,140,28308.836,202.20600050772939
"63-8924549",Orc,0,36,24874.273,690.9519460995992
"64-1449437",Orc,0,7,2777.4402,396.77714974539623
"57-9607077",Human,1,116,13090.003,112.84482824699631
"44-4455691",Orc,0,80,89026.58,1112.832122206688
"08-1101808",Human,1,38,4911.04,129.23789285986047
"00-0778934",Orc,0,90,28770.574,319.67299931844076
"24-4890709",Human,0,2,1630.53,815.2649841308594
"45-1745602",Human,0,1,149.73,149.72999572753906
"07-8537025",Northman,1,7,8452.121,1207.4457353864398
"46-4680214",Northman,0,23,1751.7799,76.1643477730129
"36-8875021",Human,0,25,13411.601,536.4640018081665
"66-5403790",Human,1,133,35693.676,268.3734579355197
"36-4028801",Human,0,48,27436.152,571.5864569544792
"17-5220701",Hobbit,0,30,11764.86,392.1620012919108
"79-4579450",Human,1,32,8465.63,264.5509352385998
"75-7945453",Hobbit,0,167,27617.986,165.3771244951351
"62-8617336",Northman,1,9,4911.0903,545.6766579945883
"83-2144052",Human,0,3,691.16,230.3866704305013
"74-1249363",Elf,0,49,21229.938,433.26387537742147
"28-7587129",Human,0,81,17488.188,215.90345500428
"55-5550093",Angel,0,22,2868.0303,130.36499890414152
"71-1249858",Human,0,34,9074.998,266.9117626863367
"11-3149044",Northman,1,24,7740.9204,322.5383361975352
"10-3518275",Human,1,16,4966.4805,310.4049961566925
"63-4962585",Hobbit,1,170,76169.53,448.056294094815
"81-5875961",Human,0,26,9759.93,375.38191456061145
"35-4637858",Hobbit,0,2,157.22,78.60999774932861
"91-5335460",Human,0,153,37642.703,246.0306530115651
"99-4929674",Orc,1,22,25281.518,1149.1599988070402
"97-8326058",Human,1,29,3126.3103,107.80379242732607
"05-8250318",Angel,0,35,30980.62,885.1605713980539
"92-4330121",Northman,0,98,48680.902,496.7438787088102
"26-3887993",Human,1,70,6371.491,91.0212853137936
"51-5551863",Angel,0,17,6521.41,383.6123509126551
"52-8780257",Human,1,7,1099.35,157.05000196184432
"85-3850733",Orc,0,43,1609.5398,37.43116283416748
"56-5908327",Orc,0,125,49103.01,392.82399670410155
"17-8714946",Human,0,28,6524.4004,233.0142878804888
"06-0788088",Elf,0,64,54504.15,851.6271772682667
"07-6219433",Orc,1,221,167538.22,758.0918969040004
"10-6615344",Angel,0,57,58218.766,1021.3817583050644
"57-9352877",Hobbit,1,23,7376.35,320.71086572564167
"45-0193224",Human,1,82,77833.69,949.1913373993664
"21-9898355",Northman,1,71,11170.943,157.3371838415173
"04-9354177",Northman,0,2,153.47,76.7349978685379
"57-8223814",Elf,0,47,7134.511,151.79808501487082
"35-3220400",Orc,0,60,101032.74,1683.8789845625558
"58-6374283",Human,1,27,14987.75,555.1018326370804
"64-2183033",Orc,1,28,17910.5,639.6607049277851
"83-7139335",Orc,0,23,7338.4,319.06087005948245
"41-1816983",Human,0,7,1817.0999,259.5857151576451
"28-5083802",Orc,1,24,15585.328,649.3887447913488
"10-7600416",Northman,0,9,4914.82,546.0911028385162
"05-9829314",Orc,0,60,25024.193,417.06983276406925
"74-5489634",Orc,0,208,103505.29,497.6215846492694
"71-6712476",Angel,0,14,2945.89,210.42071683066231
"88-1679478",Human,0,4,1081.7,270.4249949455261
"27-8599909",Northman,1,33,25492.012,772.4851365522904
"95-9846705",Orc,1,59,26264.105,445.1542339486591
"67-6411440",Human,0,87,22226.31,255.47470899559985
"76-0851298",Human,1,76,21285.252,280.06907863679686
"62-6383060",Human,0,39,17278.729,443.0443574465238
"42-1976207",Human,0,87,9937.717,114.22655115730461
"58-8532346",Hobbit,0,1,860.93,860.9299926757812
"52-5759263",Orc,0,1,74.86,74.86000061035156
"22-1392215",Orc,0,1,224.22,224.22000122070312
"69-5289410",Angel,0,3,855.85004,285.2833429972331
"67-6691977",Hobbit,0,196,202986.66,1035.6466333622834
"89-4351226",Orc,0,7,1088.5201,155.5028588431222
"04-3958437",Orc,0,18,2665.1501,148.06388738420276
"89-6437415",Orc,1,32,11798.552,368.70468455553055
"82-7624854",Human,0,19,2432.54,128.02841834018105
"61-0883883",Elf,0,7,13774.959,1967.8514229910713
"44-8449363",Hobbit,0,117,36380.12,310.94102387143
"82-3286815",Angel,0,5,531.53,106.30600166320801
"46-7655254",Hobbit,0,7,396.76,56.68000044141497
"93-0689529",Human,0,100,57732.918,577.3289985179902
"94-3239431",Hobbit,0,43,27749.02,645.3260434838229
"50-5907764",Hobbit,1,46,3375.2202,73.37434787254618
"09-3262408",Human,0,64,31682.578,495.0401674322784
"70-5418925",Orc,0,3,334.84,111.6133321126302
"83-1418470",Orc,0,11,1819.9398,165.44909011233938
"42-5218168",Orc,0,17,5105.72,300.3364741942462
"28-4058145",Orc,0,49,17842.14,364.1253090683295
"00-6666091",Angel,0,13,10293.79,791.8300030048077
"71-9261256",Human,0,14,15025.98,1073.2842848641533
"78-7496653",Northman,0,37,20153.35,544.6851285985998
"27-1572831",Hobbit,0,364,569900.06,1565.6624702699892
"02-4168881",Hobbit,0,26,8742.92,336.2661544451347
"33-7110873",Human,0,30,3467.32,115.57733167012533
"49-9247106",Human,0,97,61500.48,634.0254681282437
"94-9474607",Angel,0,22,7097.099,322.5954541293058
"91-7255848",Human,0,70,27928.04,398.9718572820936
"13-4632056",Angel,0,78,44774.152,574.0274341075848
"34-6164710",Human,0,17,9481.5205,557.736478693345
"80-5845641",Orc,0,75,16558.562,220.78079934120177
"96-9893936",Human,0,58,56280.453,970.3524097574168
"06-7521460",Human,0,6,861.39,143.56499898433685
"02-2868677",Human,0,1,3743.19,3743.18994140625
"13-0255753",Angel,0,16,5554.91,347.1818796545267
"13-8428959",Northman,1,1,748.64,748.6400146484375
"01-0708619",Hobbit,0,40,20008.89,500.22225432395936
"92-2282155",Human,0,40,12241.293,306.03224816322324
"36-6442099",Northman,0,21,4157.75,197.9880949202038
"57-4547683",Elf,0,87,48178.273,553.7731008420045
"85-5450319",Human,0,85,16780.139,197.41341149035622
"49-6002354",Orc,0,18,7531.3096,418.40610758463544
"08-2850611",Elf,0,25,14579.762,583.1904020023346
"95-6565014",Demon,1,43,11057.359,257.14790432952174
"73-4857533",Northman,0,9,2217.1602,246.35111490885416
